lif;ref
-3g;2g
-jp;9k
-dd;-gi
-f4;6b
-7q;-2u
-3w;-48
fy;1d
bu;8a
2m;-n5
cs;-ex
-5f;-68
-ax;g3
-2;6c
77;-49
6w;-2n
-4r;-eb
1m;-a3
-ar;-2j
hc;ci
-5h;68
-4c;-8c
-ct;82
-5o;a
6s;2z
50;3q
go;-5q
-38;e1
-6e;-61
-if;-8k
-3d;3e
21;ad
55;-co
-1a;36
4j;3f
6w;-5b
2z;5k
20;-30
6r;e9
4p;ag
-18;3w
-8h;-30
a0;-53
7l;-1o
6t;4g
ai;72
-2i;ai
-3q;-7a
z;-cv
co;7h
3v;5j
-4x;-9t
5x;-2r
8q;-5i
c7;ku
c0;k
-22;ll
-3b;2a
40;15
-aw;3k
-65;as
ak;ft
7r;-6o
1b;-b8
6o;ca
86;64
2a;39
2o;-81
5p;-47
8p;-4t
-3w;-89
77;dl
u;-8d
-6m;-5j
-75;ax
c5;4n
-jh;-aa
6x;4m
-34;-86
-f0;-9n
-eg;2i
-4o;1z
3s;b8
-b8;11
-f1;-6y
7v;49
74;-7k
-9g;5x
-3u;-6s
ji;es
3o;20
-8l;-d8
2;dp
e6;-4
3g;-9d
-am;-2f
-or;5g
s;-8n
5i;-5o
-4l;-ah
-3q;-7t
-a1;-2b
hh;-6q
fy;7o
-8f;-hw
-el;1j
-13;-q
dg;-66
3j;-1j
-4n;f3
8s;32
2w;-5o
1n;5f
7d;2o
-90;79
bp;98
-h1;-5b
43;-5k
13;p
-9w;55
h;-2f
-3y;-at
aa;-89
-2g;-33
13;-9u
8o;2o
-2p;-9x
-3v;-4
7n;-13
-39;-fl
bn;-ot
23;-7p
-4a;-fu
8o;-7i
ad;g5
-6e;1
d9;-ef
-a4;-he
8j;-7y
6a;33
-8k;di
n;-47
-59;-5w
-4p;g
-6p;c8
al;1o
1s;cf
fy;5f
-19;2h
-dy;-1b
-86;f8
-7w;81
a1;-5d
-ar;55
-58;-5d
6q;52
86;-5f
c3;-h5
-am;-92
-8v;-5t
-fv;-f9
1k;v
bu;-9p
-64;-5
-c1;-d0
-ag;h3
5n;3l
4i;-85
-4x;-sc
-nz;ey
-bf;-e5
-91;3a
-3z;-60
1n;-ee
-ir;-6l
5c;-49
h6;-36
ky;-6w
-ew;k8
-9m;-7a
38;-9j
-dq;k
du;4e
2h;im
71;5q
-5q;-2d
h1;-7i
-3j;5j
-dn;-7c
h4;-61
-x;-ay
31;8c
-35;36
-2y;-5v
-1h;7m
-cc;-9l
9y;-ql
-b9;-7k
69;-8l
-5v;-e6
-g7;-al
-3p;-5p
ca;-e5
dw;-c6
jq;3z
-2p;1a
-33;-1z
8v;1e
9m;4n
-12;-i8
29;-1q
q;-3y
-5n;-4w
1l;-72
7r;i0
o;4c
-bp;-5m
-2e;8j
-6n;-96
ct;dc
5z;4v
an;4k
-3z;-7i
36;-7q
-98;-4p
-c5;-lt
3e;-e
6v;4c
8;-1t
-2d;a8
12;2m
-2r;-4t
-1k;ip
-1u;-8l
-76;-gf
-6l;g
8g;-2b
q;7l
5n;-7j
w;3e
bv;1q
3s;np
8o;dd
-1z;5
-8r;-gd
b9;-64
-s;cj
bn;-1v
3u;4r
bi;-cu
-8b;fj
-ar;9d
-2l;-2c
c4;9t
-f;3x
69;bu
4k;-9i
-e1;1m
3e;-1y
-4t;-58
-69;-a9
-op;15
2x;e4
87;9s
4b;-j3
-dj;ck
5d;1q
-2a;-fu
-9t;t
-7c;-3f
-1s;-39
-5b;3u
80;-1k
-2c;-5a
fq;-aa
-ny;-9
-9g;9e
-c4;-cl
-1u;-9d
-2i;1f
-8n;2p
-8;-83
-57;s
aa;-63
-55;-ah
3o;5b
2i;-r
7v;7n
-2n;-13
1q;pa
-p1;-8q
-7a;-6a
iq;-48
2e;1b
4y;-2c
-as;-1v
8k;n
7;3w
6w;fm
-3b;-g
-dc;5n
-3e;di
7g;-u
-dm;67
z;-52
-az;1t
4c;-3y
-54;-gz
5c;1u
-7;l1
-dw;2m
-2v;-83
-bv;-b
d6;1c
ae;q
-ei;-20
-24;-6x
8;-d0
-93;2y
-6z;n4
es;63
-6g;2u
7i;7g
2m;-n
8g;-11
-8v;3q
-3k;7s
cg;1w
2v;2
-22;3c
1b;74
-16;hp
eh;-4u
gz;-2s
-4e;-eg
3p;-cc
6q;1o
7v;-a
-jg;4f
-be;a9
cy;-a3
3z;-a0
ab;6a
-9s;j
46;-1
-lm;d1
6n;-6z
-7v;-ry
-3d;-3u
ai;6m
-4w;7f
-21;cl
-85;10
35;-9x
-az;9f
6c;cq
as;-7x
-cz;64
4z;-c0
-z;f8
-22;-jj
17;t
3w;-9g
az;-4u
-7q;-bl
80;-hx
-7j;-3e
-5k;3d
-cd;f6
1y;7q
-ao;-1j
-cd;16
-c5;7g
g7;6b
-7d;-b4
-3m;-4j
-6i;7m
-ig;-b6
56;-3d
3d;78
r;50
h2;-9e
4u;0
-2b;-ej
-1q;-bu
4v;-18
9o;ie
-7c;4p
d9;-am
-dp;-97
-5b;6k
-3w;1a
1r;2q
-ek;-hv
-ar;l6
gl;2g
-95;-1z
af;4u
5s;-1
-6o;9k
je;2s
-35;3a
-gj;ld
4l;-c0
-2l;-3t
-b3;fz
-7n;-7z
k4;d6
3u;7b
-f;-8n
-3k;8u
mp;2m
-ga;-b0
75;8j
8w;-ag
65;-93
9i;43
-ml;2c
8u;-y
1o;4q
c0;-9o
-33;1t
-de;-3h
cw;2v
ky;-6
bc;3i
c9;cs
6p;hz
-83;-29
f3;-32
5e;83
-98;-27
o3;is
-8d;-47
44;-p
-26;5u
-k2;-ct
6b;3h
a5;-16
1o;2l
-a1;-di
-ba;ex
-8r;76
3z;4l
-jn;k
-46;6f
-f1;-19
-1a;-8y
-gn;-38
-1;ac
-eb;4n
ed;-g
16;-3k
dx;-86
-5h;-2u
-9s;-2c
af;76
50;-3g
9;-6d
1m;-2o
-be;92
-fx;kd
c;-mm
-6j;-9d
70;h
82;-8a
-42;-5b
-4d;4f
bw;11
-9w;-79
9t;-75
82;-ik
-8z;3x
lo;-9i
-57;-6d
-2b;ic
-9t;hh
-3z;1d
-cj;5r
-2i;1s
-c8;-6j
-54;hl
ge;-dr
1r;-9b
-jd;i
1y;1i
1l;-51
-3e;-1s
-be;le
-6s;7g
-2j;13
-4a;11
-qk;-6w
-4j;-2r
bv;3f
-1g;3a
5v;2m
c0;-5x
co;-6z
-7r;-3o
-4v;-8
-h7;bx
8n;j
-73;84
1i;-15
-7y;-22
-av;et
-g6;da
7i;-1m
-8r;-9n
-dc;6n
g0;-3m
68;-7v
-8d;-fa
-4w;58
-43;6y
-4w;6i
-i;-6a
-5t;5k
dg;-89
-kc;7e
3d;-em
-l;-5r
-8p;-r
3o;-k3
-3j;7e
r;im
-7s;-8i
i;-73
-d5;bc
78;-h5
2i;7p
-89;1m
-9l;67
-jf;-3a
73;-18
r;56
-26;-8h
2t;3n
27;5d
4h;-b7
-26;-7i
9u;-5
-1f;6z
-9z;87
-iw;26
ei;w
29;-2w
39;26
2n;p
-ay;it
9u;az
95;-6c
4c;-is
33;-ab
-3c;-a6
93;16
-83;-ba
-12;-2e
-4p;-6y
3f;-3g
-3d;2k
-98;bh
-ew;3u
il;-5u
7n;m2
8j;-1h
2i;48
-dc;-5d
fk;20
-4n;6j
4z;l
-4z;-il
ku;9w
6m;-55
-cm;5h
c7;6s
-1g;-2c
-5h;8n
-ar;-7
-b7;r
-ge;as
-s;-cd
7l;-8j
-5v;j
ny;x
-c3;-34
-3e;-97
-k4;-4w
-7z;-8a
gt;2k
45;-4z
-1v;el
-30;-2b
d1;-h
1u;-4
-2y;-43
-qq;h
bm;h
2c;by
-bc;-fd
7g;-1i
-53;-7i
3e;5u
-3;-kc
-35;4w
-3f;-c9
-4g;-et
-83;4f
8c;-15
-66;65
2c;7x
-dj;d8
-ek;5r
-s;a8
-bi;c5
7;-3
g2;-69
-6s;5t
-5c;-7t
8t;-d6
-4v;3p
-3v;46
-10;-z
-kh;dj
-lw;e5
-fu;33
-20;-e0
-c1;-1l
-ln;18
89;-e
-41;-6g
-l1;l7
fa;-c0
-88;-8u
-jh;64
4p;25
3m;y
-by;dl
-an;dl
8b;-x
19;-eq
-be;ea
7k;-3
-7r;-38
8y;-9c
-47;6u
cv;-3t
-b0;-gk
4o;4z
an;-1j
-3b;-4y
21;-6n
6h;1i
4d;ao
2l;-3z
1;-k
h;94
57;-cf
-4q;m
-cb;a
-11;1d
-6p;-bs
-1;iv
y;6l
f1;-9o
57;-6j
-6p;2j
-8h;2n
6q;-a
-br;3d
-8c;3e
ml;6b
cg;-1f
3r;-2e
aj;h0
-6u;-7a
-2o;-1k
-cd;-20
-9f;-6p
76;cz
da;-77
37;9l
7o;5q
-o8;-py
6c;-os
-f8;-45
f;h7
li;-hv
fc;eo
9x;3n
7v;fp
83;3f
-6h;-6j
1e;9y
ae;-6t
-87;7a
27;-o
k6;fd
-gu;i5
-6t;ah
6u;-1l
-2a;-k7
-51;-e5
-2n;bs
5r;-9l
5g;-8e
-9o;-12
ge;72
2d;-dp
-8q;50
5i;65
e7;-6i
71;-he
-bg;x
-2j;3x
z;-8n
-ev;-11
7o;3j
-3c;-7t
-ma;-9q
-7n;c0
2y;-fh
9;-5h
-7d;-6d
1i;b7
-gw;2v
2v;ah
c5;ee
-k4;-j5
fw;-1x
at;2o
2y;-9r
af;4l
4l;-9b
-1n;1e
-2e;-2y
2y;-18
-n1;-ae
1a;4o
y;6r
24;7p
-p;3x
3h;-3x
-5c;3a
-2q;59
h7;ad
r;-7d
-9n;-6m
1r;1z
k8;66
-i5;-de
4w;-3v
59;5z
-f4;9
-9d;7y
-8g;-aq
3h;3s
-e6;-2b
-do;kn
-o;1w
-2k;-i2
-3c;ir
-8l;6i
3h;cr
1o;-j
-8p;-97
or;-1j
-gp;-6t
-4k;-4
-93;8z
-64;3v
4l;9f
-6e;-11
8n;9y
-fy;-96
3o;-8g
fi;9o
-gl;-bn
-du;-jt
-a3;-b
12;-eg
1x;-11
-2o;3t
34;74
-3c;-9
-98;-62
1p;-72
-4f;-je
-8y;-x
-4d;9b
a3;-b2
fp;bm
-88;g
-9i;-76
-27;-3b
-bn;-fs
4s;9h
-6k;3z
-9j;b
dr;-2m
4x;59
-1f;-46
2x;8a
n;9u
dm;2b
-5u;f
-3o;-3h
-1z;5
d4;-f0
-2p;15
2w;-4b
7w;6w
-1m;co
bk;n
-g9;2l
-2z;ar
-1q;-h5
-88;-17
-26;-ae
-4s;-35
f5;6n
dd;5z
4c;-5z
-1k;av
-6g;-bz
3y;-3f
1b;-1d
a1;84
-2n;-dq
9z;-4w
mu;-ca
4h;-e
1g;-8q
-6y;3o
s;17
-l0;-6i
-5g;-8z
-ev;-m
3e;46
5;2t
-8f;-ew
7o;4n
h;1i
l;-83
4g;2z
24;-3c
-6o;-5o
fp;-q
-59;2k
-5s;-b
1h;24
2x;gu
bo;34
bk;7z
-jo;-7g
78;o4
-bh;b
-j;-d6
cs;-6s
1d;5
-ca;jv
3i;-d3
-e6;-ct
-ep;-4p
37;-aj
-9c;-8y
-33;-25
-5n;-48
5i;c3
gn;5
b2;-i5
33;40
-l7;2m
-fk;-2v
-48;-h1
h9;1r
-jr;63
1o;-3m
-9f;-3g
-a0;1t
-gi;5y
-8w;-6v
-cn;99
gl;-f
-5p;-6s
-5g;-4v
-7g;1o
-7f;1e
-1t;-ac
gu;32
-3o;34
-84;6w
l;9b
-5z;-4h
-gg;7a
-mf;-7v
49;-5g
6y;23
-76;-2v
73;b4
51;d4
b7;8d
-2l;-3
7l;-50
5f;-e
2m;7c
-l;-5w
1z;3c
-4y;2f
48;77
8v;8i
3g;88
23;-1q
5h;7c
-n;a1
-is;-4h
-2p;ah
-g9;-gc
-bq;2t
-65;d
-mk;-s8
-1o;kd
3p;hw
-1p;11
-1m;-dh
3i;-2
2y;2n
-au;-4a
-a9;-68
-7h;-5
-97;-hv
-20;83
7j;c1
l;2g
-7m;7z
4;-2v
-4u;24
6p;-1f
e1;6i
13;4a
-fd;-7j
-3h;-c2
48;86
0;dk
-j;2v
2d;-23
-7u;-8w
-1d;7p
-8x;-1r
5c;-4z
-ev;-71
-17;-4m
5t;-jx
-w;-b7
1v;59
k;-6k
3v;gz
39;3
-bg;-5p
8m;h5
-as;92
-2w;-aa
3n;2z
-km;bz
3c;8t
m;-z
e1;cy
-7x;ci
2z;-3i
cv;-s
4a;2v
-5q;-4y
33;8x
-v;-9e
-7c;-7u
91;-u
b;-5m
7g;a4
-53;32
-7x;-as
-gu;-23
-4p;-bp
-u;-9a
-1g;1q
7r;1
4q;-8d
-ae;-3i
-k;6f
4z;9c
2b;-ch
-cb;39
-45;49
-99;2j
-4f;-7w
8d;7x
-6;-b1
-39;3n
6m;6w
-34;4j
-8g;-6l
ay;7j
-t;-cw
c7;-54
g;-aj
1a;6l
-5y;-3z
-1b;v
-55;-4x
-b5;-4j
js;fn
-1j;-2o
24;1d
g7;-n
-94;-c6
6w;-9q
-fv;-2z
-72;-ax
7g;3u
7l;-cl
-v;e5
bb;-89
51;d
cg;37
-3z;2q
lt;9
12;ac
-4t;-ap
-5j;aj
6h;-5c
-ih;-4c
hb;-7s
i4;6f
1w;j
7t;-el
p8;1u
-q;-5i
-ew;62
4n;al
-7k;3h
-m0;2m
38;2o
-2f;-ax
5s;-8f
f4;q
u;-rk
6b;7k
-1o;-4r
6f;4l
-hz;bc
db;8y
-2n;dq
1j;-61
-3p;-1q
16;1t
6f;-ge
2a;43
-28;9k
9u;-4p
4h;-34
8y;8x
-jv;-be
57;-g9
-1p;1c
6z;-au
-5s;-r
-eq;-7o
80;-16
aa;-w
-dd;-9q
-f7;ai
-7u;-4p
57;-2f
c2;8i
-dc;3c
42;-1g
ah;t
-1j;-z
-ao;7x
ed;70
-d0;5t
-6a;mv
-cf;48
-3x;-fg
7q;-9
-v;-27
-3c;7d
4t;-5i
-3t;-1p
-1b;-f4
-5;-24
-b;1d
1u;-aj
y;-6h
4j;-7i
dg;hc
ca;-5f
-4j;-1p
6e;-7t
a2;f1
-78;fg
a;-a4
bt;2l
-at;bv
-9j;-jm
45;d9
ae;-qf
-5v;ea
-34;cf
-3z;98
-y;-d8
-7f;18
-49;-t
-31;38
-55;-1u
g2;-k
-b;-cq
-f2;9a
-4o;l9
49;-3i
-7;9h
9n;8v
-4h;1b
t;96
2r;8u
-2m;7v
3q;-eo
48;28
-2u;27
-g;c4
9r;7u
28;10
-64;-4b
-26;-ew
74;au
-3j;-hf
7m;l
-9f;9
-62;56
-g;o
-59;7e
-1v;3g
2s;6f
74;-2k
-8d;-f0
7c;2j
-df;-4b
-b9;4c
-2l;-2f
27;-2p
-4o;cm
-35;bv
70;-58
-p;az
-ff;-6k
2u;6x
bd;cj
25;-3a
-9z;-da
-9s;ei
-1s;de
1k;an
-36;-g4
9g;-6x
-q;-6r
-7i;-c0
-1p;95
at;u
-2z;8g
-7e;-u
2f;5d
d8;l
2q;3j
-48;-3a
dc;-cu
9y;65
-50;1s
-ev;18
-53;6p
da;91
-d;2a
-95;b
-aa;-3u
-54;-2s
6n;2o
-r;-bh
ct;h
-bo;-y
2n;k5
50;2l
-3b;ek
-2o;-26
cw;-1y
38;3j
-7c;-64
r;75
-8n;14
-m;iq
-d8;-33
1v;-36
-19;-49
-3t;-3u
-bn;58
h7;3x
7e;9w
-9n;-ng
c9;-6h
-8e;3w
-g3;35
4m;-dv
-4x;fg
-bo;bu
-5o;1s
eo;-4x
-45;-4u
-29;8
cn;-dt
1u;4l
-3o;-ky
-ah;q
1v;e
-kj;1l
-1w;7n
-9a;mr
ah;6z
ka;43
-76;-97
9h;-fx
2w;8n
1o;-e
29;-3v
20;-1u
ej;-4c
6a;-m
es;-lr
-au;-b0
-c0;-7
7k;-4m
8a;84
-by;5q
-11;-35
-d;9z
8k;-6i
5u;-4
46;-6t
r;e1
53;4k
-7h;-5p
7;-c2
-2g;50
-7a;2x
8m;3v
0;h6
-2d;-3h
d8;3m
-6s;4t
-5e;ak
3x;-7
bi;a
-50;-5w
is;-9d
1r;6d
5d;-3u
g4;-gk
-7o;-1h
1d;-ca
-8z;-k9
-i0;82
4h;e3
aq;-4b
-ch;5b
9t;-6z
-4k;-1u
-m;dg
-57;4r
-8z;-az
-9d;ct
3q;-3i
-2x;-31
q;-ax
8s;-2i
4q;2k
-2i;j5
-55;-1o
8s;-fi
-4k;-6o
45;w
-1o;4j
-6o;-54
41;-jl
-3;3v
-c;-88
-4b;fu
-b9;2x
2;-19
4t;-2n
-gz;-a4
ab;-77
-9g;-85
-b2;-7c
-2c;-j
-2b;-10
2y;-a7
-12;1q
-6v;-8y
id;-bh
-5a;-io
-6d;ba
