lif;ref
-6y;-5u
-8h;ei
-30;d6
-61;jf
-kp;-6q
d;-8w
-6v;-e1
8i;2z
-41;go
2a;9
-cu;-7s
-11a;-a8
-2o;-b5
g;8i
-c6;-m5
-46;fz
-4z;-aq
dz;2m
d1;cf
-4r;-gv
-s;-4t
-8n;9a
-2h;8v
-62;7p
-2g;-5i
-85;-dr
-94;6j
-j8;-bw
8d;jq
-ao;91
-75;25
-aw;61
-2j;-4g
-9b;5g
8h;-js
8w;-f9
-d1;-7p
-bo;-ed
-4m;bk
gw;5z
dt;1n
3x;20
5d;4p
-f5;2y
-c;26
-99;-ec
7j;5w
ay;br
bb;-bk
-hv;-4a
1s;66
2a;-ad
a2;1e
-66;97
3z;-3
fy;-79
-6y;6z
jl;-q9
6u;-5r
4y;9
7y;87
-8;45
9;-3f
-er;49
36;5v
fp;4r
d7;-1e
3n;-6d
-cv;e9
-98;5m
4m;-s
-ff;-bj
b5;-au
-8w;7p
-s;7k
1a;-8f
ad;-6i
-bz;-6
-1j;-g1
jn;-ja
7v;-u
7q;64
-jg;-2b
-f3;-6w
d;ck
b2;-7y
2r;17
-jl;-48
-ab;-67
5t;-1u
-c;-4b
-o;-f
1p;-ae
2z;d5
-5x;-54
1b;-6c
87;x
1g;3z
83;-bs
-5p;-7i
53;-5z
bt;-8m
-5z;-a2
eh;-ab
1h;37
-19;-er
fq;r
-66;-2n
1f;-7e
cy;-dt
-2u;-bz
-7d;-lp
bw;1i
6y;34
jb;-1b
b9;-2g
7e;1h
-6a;6w
-ax;51
-1b;1n
-6;-3r
-3i;4a
64;v
-i5;4n
gn;80
-29;-27
-ap;-9d
-ar;-13
-7w;b8
n;6z
-ay;fk
-jr;7f
dh;-a2
iu;bu
8a;-14
-1n;75
7q;-5y
6s;-1e
7k;2m
7v;5c
-7q;3x
5k;at
-es;8
7k;9l
-2a;-13
3s;-2z
-2o;-3y
-3n;-72
7k;-aw
-34;-en
-16;-d0
6o;d
8j;-85
bc;52
aj;8l
7v;7k
-6a;-5c
-b;-2p
88;ac
-df;43
53;-gn
4e;-4y
59;-4v
6b;4j
n;t
-7e;-2q
-65;mt
58;-cd
-ce;-23
-8n;9b
-u;2d
eb;a9
4g;2
4b;-14
1f;7u
-f0;-j
78;h9
88;8
-8e;hr
g1;-cd
98;9a
-4l;2w
-fu;3g
-1w;-iz
dn;-f1
-4u;6b
31;-3s
-8n;lo
-2j;5g
-8f;2t
-7a;-6t
fm;5m
ee;37
-c2;38
-31;-4a
em;-42
jf;bx
1x;-3v
-7f;1y
ea;-2r
5k;-1s
-da;-7a
-b5;s
-lo;-6l
h5;2p
bo;9c
-6x;4d
-3x;-8h
bj;4d
-e0;-2j
-ck;-d9
-2c;-23
-74;br
fp;-dc
-4e;-mi
8w;-44
9l;-5
c6;64
13;2u
-c5;-g2
42;1h
44;em
-ah;cu
-7q;13
-50;ac
u;ao
-a2;-3n
9u;-4y
1t;-8r
48;-2
6k;-1k
80;-6f
6w;79
2;-7w
-17;5y
6k;9n
9;2v
2c;4y
n;52
3l;8
c9;m
9;fh
1h;29
9h;10
-bd;-gc
94;gu
-7p;-6y
-bj;-59
-fq;8n
-9j;-6l
-c;-z
4q;57
-87;gg
-4o;-1n
-1f;fl
3a;25
6x;lo
-hn;2r
-fh;-2p
-cy;6v
-63;4o
1d;-4v
-5w;a9
-5g;-3r
co;-lp
-8t;55
-jg;-7w
69;-b
69;-25
ac;-bg
-7t;49
5y;3p
7d;-co
iz;-1o
-2u;-dk
-26;-dv
23;8j
-5m;4p
-1a;59
-7x;-jv
-9s;5g
2q;bh
72;3k
-m1;2g
-df;as
-ct;-6x
12;4v
8l;5d
-1g;3z
g4;1g
-es;60
5i;2w
cn;-6j
-1o;-gg
-3b;8k
-8y;hr
-8o;dl
m1;-co
7o;3u
-3x;53
8g;-f
-6h;5z
-77;ai
-a1;-6z
-bz;-jv
-74;3o
5p;86
-c2;-8
-3c;-9w
9n;g3
ct;3q
-3r;-98
-1i;-z
3f;94
ap;-2c
5e;-7
hw;3s
-ij;2p
-4o;-8g
4h;-9s
3x;-6q
8u;8g
3c;10
2l;5o
13;-9
-3h;-7a
-46;35
7y;-ek
p;7h
fv;bw
-76;-79
2k;-8y
5l;t
-m;-4m
78;1v
bj;-1b
-tr;-49
-7y;-6h
3i;ad
-gn;-1c
-3;-5r
3y;w
-37;5n
5z;9i
6a;-7
-6;9
ab;1h
-7q;-jk
-27;-cn
dp;20
-c;-1w
-ie;84
ju;-d
7y;mx
-xk;-dt
-22;-6d
-g5;-3
9d;-55
d;-6h
-dl;-2d
-15;5q
-3j;-cg
1a;5i
-4i;8u
-2h;8p
d3;-4s
8d;3t
6l;12
75;-7j
-ax;72
4i;-2n
62;-4p
-46;7q
5p;ca
-d;-ie
-23;-3a
-7w;2p
-9e;gt
-c9;q
g;-ai
1c;27
-3x;-f0
-9o;7t
l9;7g
1m;2x
3m;1w
-at;-ci
-im;x
i;-mc
1k;-o
b5;-ik
1t;hi
22;-5m
1s;g1
49;6f
13;-9b
-ls;ag
-88;7u
-43;19
-5n;-89
-4j;75
-64;-s
3o;-9x
-i8;-jx
-4f;-2g
5x;9b
b7;-fk
7j;8b
3v;5c
89;-27
-7m;-f0
-8t;3w
16;d1
4t;-66
-41;9k
2g;-4r
5e;-2b
-25;-3w
s;-6s
5l;6m
2v;-bz
-5w;3u
4u;13
-c;3e
-h;-38
-5z;-7f
h;3u
-4u;c6
-mj;g6
c2;fn
9q;5
-26;-7w
8r;-ge
3l;6c
-bx;-dg
-82;-a9
-45;-1d
5e;1y
-5e;2e
v;-cg
3i;1z
2n;4p
2b;-aw
-8y;c2
5w;ep
1n;bw
3g;-dn
3j;4k
-7l;29
bn;-f1
-38;-8t
6x;8h
-ec;2k
69;71
-2e;4h
-6u;aj
8v;-it
2y;-l1
-c4;-82
7t;7w
ar;5l
-ds;1h
hz;-1a
8i;hi
39;4x
-5l;-8k
57;-6c
-42;d2
-u;-2c
-af;-j9
2;-64
-3i;-4c
-a3;5y
-98;44
-au;-9d
-11;-48
8;-c8
2j;5c
d4;ch
40;2e
5a;3w
-o2;62
-9;-6
16;-ky
67;-5b
bw;-2e
-br;-bg
-91;1p
9p;4h
-s;c
-4v;8j
1m;-c4
ek;1e
9r;-a7
3q;9z
-a9;3m
9q;3i
-4s;5x
3x;c5
-7o;d
-3m;-7h
-6o;-3d
-91;ds
69;-10
bs;1x
-6p;-6w
4o;b2
bq;f4
-8z;-ja
iz;96
-jr;-9f
98;-1z
-gw;-4q
2b;-65
4b;-6n
4k;33
-n6;3u
-g9;45
56;-ba
-6n;-2j
6q;gr
-2a;-cy
jx;z
-4z;-4s
-17;-bq
-hu;9w
7g;ai
-4l;-fe
-2i;4n
-59;-t
6f;-7h
-4w;-91
4x;4v
-5d;-6p
5v;-6c
ns;-bf
3g;-2f
ap;hk
-u7;ge
6m;-d2
-d9;12
5o;-gd
-59;-5b
-bx;-cj
-9w;-7m
79;3w
67;-m3
-5s;-1d
85;-4g
7b;-8a
3t;-7c
7l;-o
-1y;-a9
22;-20
ja;-93
-96;-35
-2p;-ev
f0;6e
-ch;3u
-4d;-u
1s;db
aw;2z
-3p;5h
-t;-20
2i;5r
7y;-6f
-ds;f6
-a5;vv
5e;-7m
-9q;-4c
-al;-b7
-ap;ca
-2j;bp
1g;7z
-gw;-9r
-ax;2s
-bj;-1t
c8;-1a
-by;-l5
-39;-1k
-j5;-20
-6u;-24
-1o;hc
4q;-as
-dy;cs
-cw;-el
7z;cg
ag;-7y
-7e;49
5o;ba
1r;-6y
-78;-3c
2w;-81
-le;dd
-8k;76
4s;-5k
-k;-3q
8x;-cz
-23;6k
-88;-17
9q;aq
78;-5j
-7n;-32
6g;-4q
3s;-96
a8;-7z
af;iq
l;hf
-93;28
-5i;-3p
-f6;-6p
i0;-4h
6r;-o
-5i;-3x
-63;1
a7;-4o
7r;3n
-3b;-jx
-5i;8r
8v;-25
59;-l
-2r;-dq
76;2c
46;-dk
k;-62
-mq;-8o
8i;j
5p;-b0
5i;72
-3g;-71
8g;2e
71;dj
64;-19
47;-25
-83;aa
-3o;du
-jl;-2l
-1h;-8h
5i;i
-47;-dg
2g;-2t
7h;22
-cw;i6
7u;-64
-8y;1m
-3i;-13
-6i;-53
34;1d
-3s;fl
-t;4x
-38;d8
-3q;8f
6r;-4o
27;-7t
i8;-90
3c;2
-26;9c
-5j;-jh
ga;-cg
-8f;9u
-af;-76
f7;69
1i;-4
-2p;2o
-8u;-9d
-ng;6s
lt;6c
-6c;cl
-4b;gt
-16;-6
ew;-by
-1a;b
-4j;48
gr;-60
-bu;6d
-by;30
8j;-7l
6c;-6a
9n;-59
-3a;bn
5l;-aq
-4q;8d
58;-1y
-1s;-e5
-6l;-i5
ap;5r
-g;-3p
8d;-27
ed;-dw
-7e;-jx
7c;6r
4b;3i
-6y;-12
-ey;20
4p;-5o
-1o;-99
-z;1y
c;bh
1b;6e
-e;82
-l;2n
-7i;-4u
a7;-1y
-4c;-a
2c;az
f0;6h
-3k;b8
-77;m5
2m;-j7
k;-4f
12;-go
5h;2x
-4e;3v
-i1;1l
-4;b6
-ac;-hv
2v;4f
-em;3l
17;-9k
-9q;-ck
as;-ba
-6z;1b
-gr;g
-3r;5u
-4j;86
-np;-8u
-fe;-3n
-94;5v
gf;ob
9i;a1
41;f
-6f;-7
-4j;m
-by;-lq
5x;bv
-ap;-fl
7f;-b1
-44;18
-ke;6k
-73;-71
-h6;-3z
5z;5g
5i;-4t
-8k;4v
az;fr
g7;-2w
5l;-da
-1r;-71
8u;he
-6h;2q
-55;6v
hq;-z
-y;-80
-3u;70
5y;3s
-6o;-64
2;-e3
-1s;-5l
fl;-pf
-6w;-c2
4u;4q
iy;-1t
-6h;-6p
40;ef
49;-5u
5;-1u
-65;w
-m;-8d
-8e;5a
-26;32
43;2i
d3;24
7a;5x
9s;2d
-53;-eo
-6d;-7t
7g;-4j
f4;-2b
1l;-b7
-2o;-3w
-94;2y
-ab;de
-4f;9m
6s;3l
-2m;67
4m;-4h
8o;9e
-je;ed
6q;-at
1q;-57
-cg;-1x
20;-dc
-bd;2a
-2k;6j
-1i;-b1
-5u;bo
7a;-7t
4h;-cz
-fk;-de
d7;-12
cc;4w
ld;-90
-3n;-8w
-80;-o8
10;1d
1e;1f
-m;-1e
1c;3u
-1e;-ld
-7g;7x
-dz;2f
-6f;-lw
-37;1p
-1f;ce
as;-4w
1b;8e
du;2i
-16;-m
-5c;22
55;-gh
3j;-2f
3g;-fe
-bh;-5a
-bb;-14
n;b6
7n;8z
-h4;-a9
-73;2u
-2f;7g
ak;a0
-hr;-4s
75;-5d
-67;-93
3a;hi
5u;3d
-iy;-b9
-fd;6a
4;5h
-2g;ex
-19;-41
-co;-4m
42;-dh
-9j;61
4g;-4o
a;ke
i6;-fv
2u;-77
-7a;-2w
-2s;-fc
-5t;-53
5p;dd
-4b;4r
-6u;c
6o;6t
-46;-4d
-p;8v
r;-4u
az;-53
82;-5y
-at;-68
-5n;bl
-d;-1s
34;-7i
ez;-2c
-y;-bi
-cz;-1h
1s;-36
-c0;-21
2f;-7n
1q;-d
-15;-ay
7f;-3j
-1b;-a3
4d;-a2
c2;40
-9;3j
-46;-5u
-11;-4n
-di;-6t
io;3g
3i;2h
-20;-46
6k;8v
4v;8l
-1g;7p
1n;e3
4w;-1n
-7b;dw
b;-2d
4k;0
-1j;-h
-2u;-98
2p;7o
-c1;3j
-4k;-51
43;-29
-2h;-7o
k;6o
fj;i1
-jl;-70
a9;dg
-55;-6t
5e;-3x
-1t;-4b
9h;-4d
-4q;-1v
-j;40
5x;3x
-78;-1a
cx;1f
-g1;bf
q;-41
-2p;6u
ip;3m
-1q;8f
-67;t
-72;8r
2d;80
v;2d
-5k;47
-68;9x
-8p;c7
-2m;-e
4o;92
8q;-7a
5x;9g
-9d;48
-7b;-8n
-6w;fw
1c;3
-2i;-2f
-4g;8c
6o;-6a
-2e;ck
fq;-m
-ah;9n
4u;-dy
14;9
3s;-3o
-4g;-1s
i;-eu
-7e;-67
2d;7x
bc;-1y
9k;60
4k;-dr
-73;-e7
29;-57
-80;u
-r;8i
-gm;6v
4l;sa
25;d
3v;56
b8;l7
-1d;-b4
-ge;an
1f;70
-2h;-gb
-kj;2s
-9s;1i
2s;-5t
-c4;-23
-1v;96
-1;3i
5g;-90
-7n;-gi
-1s;-c6
-m;-ep
9w;-1w
-6e;-e
no;-b4
-9c;-c4
-9p;-gu
bw;9p
c6;-4b
-ai;-kh
32;-8b
-86;f6
-3m;-2q
-24;d5
1v;-46
-5n;-ks
-3x;bn
-ak;ho
43;-b7
18;-f5
b9;-45
2j;-6i
kj;-ir
-63;-6k
-48;2z
-8v;-7w
-9x;9c
7i;a
3w;-bc
nd;58
4v;1d
gi;a7
-bx;-9r
-6c;-dd
4l;-dj
c8;-73
3s;-94
-1t;-ky
-87;3v
c5;3a
-77;13
9d;-8d
6j;6m
-jo;-7c
-e8;-4w
-a2;-6o
-4n;-ik
4s;6m
97;-bg
-as;3w
-aw;-fh
9n;-58
9t;6j
bd;-72
8i;-1d
73;-id
3d;c8
-c2;-4u
-78;96
-b2;-61
7u;5r
ae;69
cs;-i
mw;30
1t;7b
aw;-8a
79;-74
7j;jg
-1m;ht
-25;-8f
-au;4q
-44;-bj
9j;-18
-ce;-1o
-cb;-2
5c;-3a
4f;-cn
-bj;-do
hn;2b
-gg;82
8m;-48
-af;-8y
14;3f
-bc;42
-ft;-lk
-a9;-qq
-66;37
-15;-jh
1i;3k
-2e;-us
-bk;4p
ae;6g
7n;ii
cd;-4d
1e;-9q
7g;37
cw;co
1i;-1b
-3;4f
a2;cg
-57;b3
16;-5o
6v;-2n
-8e;-2c
3y;-f9
7;-58
95;-2p
1h;-4q
65;-1s
-cb;-aj
-bo;-dg
50;9h
bs;aa
2d;9u
-52;i4
4a;-97
cz;-5z
-80;-3x
-h;-2v
-5;86
-84;z
fh;ev
cj;5m
5r;1o
-46;-2r
29;-12
-7o;a7
-8o;73
4w;11
dx;-74
en;-11
2e;-fw
db;2y
-d7;-hg
-20;-du
-5s;-4x
-l6;-8a
hh;bn
99;ld
c9;4c
-fq;cl
-8p;-eq
-je;5r
-gb;-6
-6u;2
2r;-4i
-2d;-b1
7r;-9o
-2y;s
77;-co
-du;-7w
-7;-44
-1l;-df
e4;7b
96;-bf
1p;-c7
-20;-jy
-1t;-1w
3d;-7l
-9l;f
41;-2r
58;at
-87;-93
29;-2e
-a7;5d
7q;7q
2g;-8v
e;4g
-dc;-2p
7w;-1t
-bg;-2k
21;-9u
1x;5i
-a9;3v
-15;45
-38;-6j
b4;14
-fl;a
-13;-6s
40;-14
3w;-bn
4z;-a5
1n;dj
j;-14
-eb;9m
-e4;-p7
75;-f2
a6;1p
6l;-4j
-7y;62
-4b;-8u
8t;-dq
-53;76
-5o;-9f
b0;-bb
as;-8w
-2c;7p
-6l;4y
3w;-8n
9l;-2p
-c1;-23
-t;g1
-c;g9
-48;-2w
cs;4z
-2u;-20
55;gd
1e;-8i
-2f;-dl
49;-h5
-31;ct
hf;8f
-85;cz
-ap;-c7
-ar;-5m
5t;g
c7;6a
-1h;3i
bb;-97
-31;hw
-7m;-1m
-et;-1v
bk;7z
-3e;13
7z;-af
-da;88
73;-b6
-7;-bd
24;-29
hw;15
fy;-31
-2a;e
-1i;2s
-ea;-39
-h;-14
-b;dj
44;7u
-2s;c3
g5;-1x
5q;v
bp;fj
15;8v
-6g;qe
-k;1f
-9b;-cb
8m;0
-kp;7t
-fd;-49
-1i;5
-9l;a8
-5o;f4
bs;-5b
-6y;1y
-5a;74
-85;-88
-c1;-36
5k;-6i
ed;90
-1r;-o
-7i;-78
-4y;-6j
a;-ko
-kz;-aw
-fu;4s
-35;-16
-bi;2
5h;-8k
cf;1e
of;8m
5d;-l
-2j;y
1a;-74
-aq;-6v
-az;-1x
-dw;-3m
x;-3k
4l;-ki
-35;6e
-1w;-bm
-4o;9i
82;9n
-7y;-lm
5;-5y
-7r;56
6o;-7q
9v;6
4d;-9x
g9;8u
52;eq
-a2;dw
-9z;98
-n5;85
1q;-hv
-8b;4u
-3v;-4f
-fo;2g
-5v;-65
95;-1p
6n;-i0
